timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712160726218,11713,HTTP Request,200,OK,Task 6 Thread 6-39,text,true,,281419,128,66,67,https://api.publicapis.org/entries,312,0,0
1712160728798,9334,HTTP Request,200,OK,Task 6 Thread 6-89,text,true,,281419,128,67,68,https://api.publicapis.org/entries,1064,0,745
1712160735485,2832,HTTP Request,200,OK,Task 6 Thread 6-88,text,true,,281419,128,66,67,https://api.publicapis.org/entries,288,0,0
1712160734398,4037,HTTP Request,200,OK,Task 6 Thread 6-117,text,true,,281419,128,66,67,https://api.publicapis.org/entries,2414,0,2140
1712160737633,1078,HTTP Request,200,OK,Task 6 Thread 6-102,text,true,,281419,128,66,67,https://api.publicapis.org/entries,316,0,0
1712160738206,664,HTTP Request,200,OK,Task 6 Thread 6-118,text,true,,281419,128,66,67,https://api.publicapis.org/entries,239,0,0
1712160736706,2190,HTTP Request,200,OK,Task 6 Thread 6-9,text,true,,281419,128,65,66,https://api.publicapis.org/entries,230,0,0
1712160737444,1601,HTTP Request,200,OK,Task 6 Thread 6-90,text,true,,281419,128,65,66,https://api.publicapis.org/entries,289,0,0
1712160730891,8367,HTTP Request,200,OK,Task 6 Thread 6-87,text,true,,281419,128,64,65,https://api.publicapis.org/entries,601,0,0
1712160733319,6024,HTTP Request,200,OK,Task 6 Thread 6-48,text,true,,281419,128,64,65,https://api.publicapis.org/entries,406,0,0
1712160738851,735,HTTP Request,200,OK,Task 6 Thread 6-117,text,true,,281419,128,64,65,https://api.publicapis.org/entries,307,0,0
1712160738132,1732,HTTP Request,200,OK,Task 6 Thread 6-89,text,true,,281419,128,66,67,https://api.publicapis.org/entries,275,0,0
1712160737281,2617,HTTP Request,200,OK,Task 6 Thread 6-93,text,true,,281419,128,66,67,https://api.publicapis.org/entries,251,0,0
1712160737733,2298,HTTP Request,200,OK,Task 6 Thread 6-126,text,true,,281419,128,67,68,https://api.publicapis.org/entries,316,0,0
1712160737798,2349,HTTP Request,200,OK,Task 6 Thread 6-134,text,true,,281419,128,66,67,https://api.publicapis.org/entries,1035,0,622
1712160739586,742,HTTP Request,200,OK,Task 6 Thread 6-117,text,true,,281419,128,67,68,https://api.publicapis.org/entries,351,0,0
1712160731905,8441,HTTP Request,200,OK,Task 6 Thread 6-77,text,true,,281419,128,66,67,https://api.publicapis.org/entries,493,0,0
1712160731998,8423,HTTP Request,200,OK,Task 6 Thread 6-105,text,true,,281419,128,67,68,https://api.publicapis.org/entries,1293,0,848
1712160737810,2732,HTTP Request,200,OK,Task 6 Thread 6-127,text,true,,281419,128,67,68,https://api.publicapis.org/entries,390,0,0
1712160726969,13604,HTTP Request,200,OK,Task 6 Thread 6-29,text,true,,281419,128,67,68,https://api.publicapis.org/entries,426,0,0
